photon_energy_eV    total_yield    yield_error
6.20000359 0.00015215437036890782 2.333033110835932e-05
7.29998709 2.7784355450050077e-06 1.6930932615126844e-05
7.40002359 1.3196463196552994e-05 1.7467035404878333e-05
7.49999373 2.107332528341173e-05 1.9535358686995587e-05
7.5999966 5.133777102343198e-06 1.4458915959558427e-05
7.80002056 1.6316120607809304e-05 1.4131270916440434e-05
7.89998742 3.0510887079331202e-05 1.4560961907454703e-05
7.99999711 5.1782807689233624e-05 1.4789447075230112e-05
8.10001869 6.075865120739569e-05 1.5142662931401663e-05
8.1999679 6.602663115743732e-05 1.5393360204349875e-05
8.3000271 7.83530829849032e-05 1.5731108334912376e-05
8.39999768 0.00011245582107384988 1.6551220528242553e-05
8.50002596 0.00011899789234472734 1.6677758964928058e-05
8.59998675 0.00013012166949023877 1.703406699746871e-05
8.70002524 0.00014237482939621625 1.7486985531921244e-05
8.79997531 0.00015648830999985365 1.7990851801186286e-05
8.90001507 0.00016407406802670843 1.8424169038655e-05
8.99995895 0.0002121183850022549 2.0230958804933463e-05
9.10002747 0.0002474579944937663 2.1798247086055857e-05
9.19999421 0.00026752953810961835 2.2791959741067675e-05
9.30002566 0.0003010042485877129 2.4349802979218636e-05
9.39998143 0.00032955628487400487 2.57960002456111e-05
9.50001435 0.0003845881404578073 2.8561821573967234e-05
9.59999227 0.00042151553823561257 3.057608055017006e-05
9.70001293 0.0004647994447424676 3.298182446899745e-05
9.80002039 0.0005352774625831581 3.689092727379172e-05
9.89998878 0.000590912562011578 4.007914196764074e-05
9.99999901 0.0006568839457137789 4.389757565698008e-05
10.0999912 0.0007048386584392042 4.6749831178965155e-05
10.1999881 0.0007849352532502938 5.1429977456279855e-05
10.3000253 0.0008781780413785024 5.687931291763064e-05
10.3999846 0.0009691826044362686 6.22159011993943e-05
10.4999928 0.0010525509914296725 6.739614764357311e-05
10.6000147 0.001151620087295009 7.373966493273205e-05
10.7000143 0.0012465162996185193 7.981598730442448e-05
10.8000121 0.0014053778424471394 8.998808925724362e-05
10.8999837 0.0015747483298398175 0.00010083309198654237
10.9999644 0.0017735548660719454 0.00011356292149362245
11.1000643 0.0020185998649111217 0.0001292534572069108
11.1999933 0.002344930572278487 0.0001501488178245366
11.2999222 0.0027645019035571266 0.00017701449143095886
11.4000466 0.003361620619817204 0.00021524874467805573
11.5000481 0.004141101384645771 0.0002651598664569207
11.5999721 0.005326051963469454 0.00034103372417118073
11.700048 0.0071170530086468 0.00045571374618760704
11.7999995 0.009932910823067924 0.0006360166203944529
12.0000294 0.020508936725989822 0.001361175015551371
12.0999767 0.019976217550454204 0.0012989544093308476
12.1999973 0.019620417039754832 0.0012563196789579464
12.3000409 0.01852520671230702 0.001186192001030268
12.4000047 0.018135987182554273 0.0011612697909838476
12.4999722 0.01754419345255768 0.0011233765032228275
12.6000208 0.01767057357376087 0.001131468779394886
12.6999834 0.017843154633515317 0.0011425193590612417
12.799965 0.01906831227404142 0.0012209677248885289
12.8999965 0.019343674366294056 0.0012385995017582597
13.0000017 0.020733060722677936 0.0013275636362954611
13.1000129 0.02094114711701465 0.0013408876666460355
13.1999801 0.02094256498192431 0.0013409784542977197
13.300068 0.02077746611629744 0.001330406968817039
13.3999979 0.020141483332885995 0.0012896842010665208
13.4999514 0.01968684869198157 0.0012605733801830036
13.6000166 0.019300272215420352 0.0012358204081160983
13.6999966 0.019422465115569054 0.0012436445713219421
13.7999945 0.019532741364038878 0.0012507056965158452
13.9000261 0.01954556917190501 0.0012515270769904527
13.9999648 0.02015547020905686 0.001290579798124677
14.100035 0.020396095035504647 0.001305987304708236
14.1999642 0.020860015084408448 0.0013356926818019058
14.2999496 0.020790822009847044 0.0013312621632740392
14.4000653 0.020325995768855486 0.001301498761575161
14.499926 0.0199511355994674 0.0012774959992125907
14.5999795 0.019659923401522946 0.0012588493203836482
14.7000283 0.01901850493327458 0.0012177784989798666
14.8000258 0.018567998583362937 0.0011889320176975001
14.8999961 0.017970704372620133 0.0011506865273206448
15.000039 0.01778090727020169 0.0011385335830537441
15.1000184 0.01751157732445491 0.001121288052018967
15.1999612 0.017394857554573595 0.0011138143401438207
15.2999733 0.017350148531770207 0.0011109515658683778
15.4000892 0.01749270528665547 0.001120079651992534
15.4998944 0.017197245557046794 0.001101160998434107
15.6001068 0.01701788694707619 0.001089676443807157
15.6999717 0.016768287539174895 0.00107369428362334
15.8000014 0.016429696141527114 0.001052013855774692
15.8999711 0.01604491539603036 0.001027375866598815
16.0000215 0.01569122475227579 0.0010047286152630338
16.1000256 0.015494851115462508 0.000992154567328314
16.200001 0.015328183106806042 0.0009814826076699852
16.2999447 0.015525012025941549 0.0009940858078974278
16.4000304 0.015584492022936559 0.0009978943860014398
16.4998621 0.01618585695318959 0.0010364005296058928
16.599971 0.019135391756070496 0.0012252629074606773
16.7000029 0.019068902119597504 0.0012210054934322942
16.8000024 0.019034124921904687 0.0012187786662577254
16.8999229 0.018767138022390033 0.0012016831633841318
17.0000945 0.018397383427134095 0.0011780073172762775
17.1000031 0.01830443037942723 0.0011720554181491264
17.1998358 0.0177106624182281 0.0011340357179114742
17.3001073 0.017438493788398214 0.0011166084224081478
17.3999219 0.016976186029164352 0.0010870062822251117
17.5001192 0.016379709511604792 0.0010488131497586603
17.5999583 0.015912863557349003 0.0010189204233102332
17.6999959 0.015265013980145169 0.000977437810010188
17.800038 0.014777698618677561 0.0009462344019873222
17.900013 0.014057408593107565 0.0009001133367802386
18.0000318 0.013463731172454276 0.0008620994339662216
